ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-CbK_gp243	190	12085	hypothetical protein	unknown function	12085	350	0.88	6.842e-113	12085	422.01947	6.186561731362845e-127	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp244	77	12733	hypothetical protein	unknown function	12733	153	0.942	1.1e-46	12733	169.981506	2.2278975981436887e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp245	127	12191	hypothetical protein	unknown function	12191	259	0.963	8.338e-83	12191	288.128418	1.1697939998878353e-86	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp246	119	13190	hypothetical protein	unknown function	13190	253	0.996	1.214e-80	13190	276.789459	3.598864024868252e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp247	89	14525	hypothetical protein	unknown function	14525	189	0.992	4.797e-59	14525	209.103973	1.5189467023890522e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp248	142	12182	hypothetical protein	unknown function	12182	292	0.969	9.773e-94	12182	327.157745	1.9714928154875748e-98	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp249	118	5014	hypothetical protein	unknown function	5014	181	0.746	1.091e-55	5014	131.982132	2.0607168671310614e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp250	88	11831	hypothetical protein	unknown function	11831	173	0.928	1.0389999999999999e-53	11831	200.77359	5.093181871743294e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp251	137	11959	hypothetical protein	unknown function	11959	246	0.86	4.53e-78	11959	278.596497	1.671211899127725e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp252	136	13824	hypothetical protein	unknown function	13824	295	1.0	8.019e-95	13824	320.609711	1.9452347947109104e-96	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp253	71	9414	hypothetical protein	unknown function	9414	116	0.793	4.2770000000000005e-34	9414	120.892303	3.3800629234519584e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp254	132	14079	hypothetical protein	unknown function	14079	263	0.953	8.486e-84	14079	301.342194	1.3814651190635882e-90	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp255	129	355	nucleoside 2-deoxyribosyltransferase	DNA, RNA and nucleotide metabolism	355	59	0.304	2.613e-13	355	82.294571	7.140709529401874e-23	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp256	151	11634	hypothetical protein	unknown function	11634	235	0.757	1.139e-73	11634	246.821732	1.2870907335929023e-73	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp257	88	12442	hypothetical protein	unknown function	12442	178	0.951	2.3340000000000002e-55	12442	194.150146	4.733802153070568e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp258	206	11563	hypothetical protein	unknown function	11563	364	0.85	1.697e-117	11563	412.06427	6.4287839273322485e-124	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp259	166	12018	hypothetical protein	unknown function	12018	309	0.884	3e-99	12018	318.877289	1.6223782397850617e-95	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp260	72	12071	hypothetical protein	unknown function	12071	145	0.942	5.058e-44	12071	173.774139	1.3977823765503293e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp261	163	11914	hypothetical protein	unknown function	11914	319	0.927	1.3360000000000002e-102	11914	364.501465	1.081385745683632e-109	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp262	137	11954	hypothetical protein	unknown function	11954	267	0.929	1.829e-84	11954	300.168549	8.855034851638505e-90	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp263	178	11969	hypothetical protein	unknown function	11969	371	0.983	1.5440000000000001e-120	11969	406.484863	2.2797585438964702e-122	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp264	231	246	NinI-like serine-threonine phosphatase	other	246	104	0.275	7.825999999999999e-27	246	217.203003	8.079437859322268e-64	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp265	191	12721	hypothetical protein	unknown function	12721	323	0.817	1.483e-103	12721	367.567841	3.098014899162228e-110	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp266	139	11723	hypothetical protein	unknown function	11723	237	0.819	1.336e-74	11723	277.753784	4.538827422423868e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp267	104	11827	hypothetical protein	unknown function	11827	190	0.871	2.827e-59	11827	199.017273	2.2376364977993626e-59	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp268	127	13027	transcriptional regulator	transcription regulation	13027	248	0.926	5.779e-79	13027	261.458923	2.0995526288909631e-78	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp269	73	14358	hypothetical protein	unknown function	14358	158	1.0	1.544e-48	14358	181.119278	6.477058275820027e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp270	126	13774	hypothetical protein	unknown function	13774	220	0.838	2.499e-69	13774	254.643738	2.7553379147847195e-76	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp271	77	13672	hypothetical protein	unknown function	13672	167	1.0	9.491e-52	13672	192.562622	1.2553304477612687e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp272	105	14452	hypothetical protein	unknown function	14452	206	0.926	1.313e-64	14452	221.384766	2.424549568912052e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp273	676	1735	hypothetical protein	unknown function	1735	811	0.615	1.931e-263	1735	968.50177	4.8764503689921594e-291	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp274	140	2018	hypothetical protein	unknown function	2018	137	0.535	4.219e-40	2018	152.98761	9.264880750303935e-45	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp275	150	13527	hypothetical protein	unknown function	13527	318	0.996	1.2840000000000001e-102	13527	322.905853	5.935379059578743e-97	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp276	68	35293	hypothetical protein	unknown function	35293	141	0.966	9.81e-43	35293	169.163513	2.5791967944803798e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp277	81	11990	hypothetical protein	unknown function	11990	159	0.925	6.497e-49	11990	181.626144	4.191818119337265e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp278	265	13052	hypothetical protein	unknown function	13052	477	0.859	1.611e-155	13052	509.935059	2.898717127103693e-153	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp279	149	6319	hypothetical protein	unknown function	6319	229	0.765	6.286e-72	6319	150.414474	3.892610042352266e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp280	100	8840	hypothetical protein	unknown function	8840	154	0.749	7.327999999999999e-47	8840	154.294434	3.3892581397692866e-45	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp281	127	13053	hypothetical protein	unknown function	13053	254	0.944	6.941e-81	13053	281.833893	1.1865474096615415e-84	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp282	155	11925	hypothetical protein	unknown function	11925	277	0.857	2.1509999999999997e-88	11925	320.311218	4.46189309651474e-96	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp283	75	14523	hypothetical protein	unknown function	14523	163	1.0	2.033e-50	14523	188.891891	2.963390532076062e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp284	130	11789	hypothetical protein	unknown function	11789	202	0.755	1.027e-62	11789	241.393356	5.628946956822789e-72	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp285	125	11674	hypothetical protein	unknown function	11674	207	0.8	9.725e-65	11674	223.854095	8.62244225590793e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp286	161	11759	hypothetical protein	unknown function	11759	287	0.855	1.0689999999999999e-91	11759	300.561646	5.611264944007533e-90	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp287	164	12022	hypothetical protein	unknown function	12022	327	0.944	1.768e-105	12022	363.536224	2.7278400954374355e-109	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp288	86	13051	hypothetical protein	unknown function	13051	168	0.92	7.892e-52	13051	191.562439	3.9388532739360583e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp289	166	13785	hypothetical protein	unknown function	13785	286	0.797	3.702e-91	13785	356.530487	4.182135966217879e-107	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp290	143	11612	hypothetical protein	unknown function	11612	268	0.891	2.373e-85	11612	298.341736	1.5664952676773969e-89	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp291	119	762	hypothetical protein	unknown function	762	66	0.333	3.129e-15	762	88.915413	7.725585160410101e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp292	126	762	hypothetical protein	unknown function	762	59	0.31	4.621e-13	762	80.534332	2.7700804240989423e-22	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp293	114	13732	hypothetical protein	unknown function	13732	241	0.993	9.063e-77	13732	262.966797	4.7109037948756575e-79	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp294	177	13485	hypothetical protein	unknown function	13485	368	0.979	2.519e-119	13485	407.901642	6.673701141927445e-123	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp295	159	13253	hypothetical protein	unknown function	13253	334	0.989	4.744e-108	13253	367.050171	1.2966664776368469e-110	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp296	202	12239	hypothetical protein	unknown function	12239	409	0.959	2.484e-133	12239	456.303955	1.9122870261995735e-137	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp297	182	12757	HTH DNA binding protein	DNA, RNA and nucleotide metabolism	12757	350	0.914	4.6879999999999997e-113	12757	405.279541	4.6361988565036227e-122	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp298	118	13132	hypothetical protein	unknown function	13132	234	0.937	3.248e-74	13132	264.598694	1.687296785306438e-79	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp299	108	12016	hypothetical protein	unknown function	12016	226	0.982	1.52e-71	12016	245.202499	1.194026375141565e-73	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp300	131	12425	hypothetical protein	unknown function	12425	245	0.889	1.202e-77	12425	275.786285	9.752005944578752e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp301	92	12756	hypothetical protein	unknown function	12756	185	0.947	9.583e-58	12756	206.873062	4.7049892346037315e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp302	120	12372	hypothetical protein	unknown function	12372	228	0.9	7.696000000000001e-72	12372	251.601318	1.6830528326641914e-75	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp303	88	12992	hypothetical protein	unknown function	12992	173	0.926	1.4259999999999998e-53	12992	196.036926	1.2674942859644183e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp304	102	12253	hypothetical protein	unknown function	12253	186	0.866	1.14e-57	12253	213.731628	6.373922286359398e-64	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp305	206	9545	HNH endonuclease	DNA, RNA and nucleotide metabolism	9545	336	0.792	9.418000000000001e-108	9545	382.755432	7.557532178048242e-115	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp306	141	12758	hypothetical protein	unknown function	12758	250	0.849	3.1960000000000004e-79	12758	288.597931	1.4562575075703794e-86	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp307	118	12010	hypothetical protein	unknown function	12010	204	0.83	8.719000000000001e-64	12010	248.006989	2.969680448713275e-74	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp308	109	14401	hypothetical protein	unknown function	14401	226	0.974	1.596e-71	14401	247.036591	3.429133296758945e-74	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp309	110	12207	hypothetical protein	unknown function	12207	169	0.751	1.344e-51	12207	220.42662	7.682878366935382e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp310	113	19334	hypothetical protein	unknown function	19334	252	1.0	2.336e-80	19334	264.97525	9.161885650635225e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp311	373	10876	hypothetical protein	unknown function	10876	553	0.732	1.5589999999999998e-179	10876	702.82019	1.7624116510821523e-211	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp312	234	11118	hypothetical protein	unknown function	11118	398	0.822	1.044e-128	11118	470.642761	1.5707701956087012e-141	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp313	57	12126	hypothetical protein	unknown function	12126	112	0.921	4.541e-33	12126	141.061584	1.312372710609863e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp314	171	1770	Holliday junction resolvase	DNA, RNA and nucleotide metabolism	1770	109	0.381	6.184e-30	1770	158.471649	2.629769375450361e-46	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp315	211	12078	hypothetical protein	unknown function	12078	396	0.896	1.7270000000000002e-128	12078	461.191772	7.56881567367725e-139	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp316	101	12356	hypothetical protein	unknown function	12356	194	0.908	1.42e-60	12356	220.160995	5.451718049846023e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp317	291	11494	terminase small subunit	head and packaging	11494	492	0.818	5.2590000000000005e-160	11494	602.93927	2.5187324637546437e-181	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp318	910	38	terminase large subunit	head and packaging	38	201	0.307	5.368e-57	38	523.423584	2.518065296852341e-156	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp319	63	7368	hypothetical protein	unknown function	7368	125	0.928	2.426e-37	7368	144.698944	1.65476968273839e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp320	87	16102	hypothetical protein	unknown function	16102	179	0.967	8.6e-56	16102	169.841949	2.5542481095532816e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp321	34	11446	hypothetical protein	unknown function	11446	71	0.962	2.967e-19	11446	86.13546	2.356776447497444e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp322	61	7291	hypothetical protein	unknown function	7291	108	0.822	2.635e-31	7291	140.445068	3.619280078368855e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp323	267	8188	hypothetical protein	unknown function	8188	445	0.811	2.457e-144	8188	505.675354	6.9062972011375475e-152	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp324	69	6979	hypothetical protein	unknown function	6979	124	0.91	4.81e-37	6979	155.126541	8.622772152131351e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp325	93	8778	hypothetical protein	unknown function	8778	178	0.906	2.987e-55	8778	190.373428	9.417828084541483e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp326	350	7247	hypothetical protein	unknown function	7247	489	0.696	4.372e-158	7247	588.378113	1.1481038075548211e-176	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp327	99	9265	hypothetical protein	unknown function	9265	207	0.98	3.7910000000000002e-65	9265	224.313339	3.3344979036426324e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp328	122	8925	hypothetical protein	unknown function	8925	190	0.875	4.828e-59	8925	209.512909	1.129512372283355e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp329	139	8827	hypothetical protein	unknown function	8827	281	0.955	4.262e-90	8827	310.969055	2.1417704237272e-93	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp330	90	7462	hypothetical protein	unknown function	7462	179	0.934	1.878e-55	7462	202.084625	2.1405609183227632e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp331	94	6524	hypothetical protein	unknown function	6524	175	0.891	3.9389999999999996e-54	6524	195.968872	1.38498207499838e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp332	60	12553	hypothetical protein	unknown function	12553	118	0.919	6.254e-35	12553	142.851547	4.991078695062882e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp333	60	8132	hypothetical protein	unknown function	8132	114	0.894	1.0849999999999999e-33	8132	135.074158	1.6527162965060932e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp334	196	7318	hypothetical protein	unknown function	7318	326	0.805	2.0580000000000002e-104	7318	377.25528	3.0407996393769087e-113	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp335	192	8002	hypothetical protein	unknown function	8002	317	0.928	4.291e-102	8002	340.724915	2.1433861203310825e-102	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp336	148	6738	hypothetical protein	unknown function	6738	281	0.902	9e-90	6738	327.363525	1.8408744460242823e-98	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp337	130	7192	hypothetical protein	unknown function	7192	237	0.868	8.704e-75	7192	268.293915	2.1434595856809657e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-CbK_gp338	64	7323	hypothetical protein	unknown function	7323	109	0.813	5.972e-32	7323	141.888519	1.1231456389308427e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
