# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9280693_sorted.bam" "SRR9280697_sorted.bam" "SRR9280690_sorted.bam" "SRR9280699_sorted.bam" "SRR9280687_sorted.bam" "SRR9280692_sorted.bam" "SRR9280696_sorted.bam" "SRR9280694_sorted.bam" "SRR9280698_sorted.bam" "SRR9280688_sorted.bam" "SRR9280700_sorted.bam" "SRR9280695_sorted.bam" "SRR9280689_sorted.bam" "SRR9280686_sorted.bam" "SRR9280691_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9280693_sorted.bam	SRR9280697_sorted.bam	SRR9280690_sorted.bam	SRR9280699_sorted.bam	SRR9280687_sorted.bam	SRR9280692_sorted.bam	SRR9280696_sorted.bam	SRR9280694_sorted.bam	SRR9280698_sorted.bam	SRR9280688_sorted.bam	SRR9280700_sorted.bam	SRR9280695_sorted.bam	SRR9280689_sorted.bam	SRR9280686_sorted.bam	SRR9280691_sorted.bam
gene-SPD_RS05860	NC_008533.2	1123426	1123989	-	564	178	250	273	253	276	140	333	119	459	283	391	346	170	155	139
gene-SPD_RS05865	NC_008533.2	1123999	1125987	-	1989	598	930	908	768	813	450	1211	384	1460	818	1283	1253	547	541	569
gene-SPD_RS05870	NC_008533.2	1126064	1127017	-	954	59	76	99	127	116	37	111	32	209	144	180	108	42	78	52
gene-SPD_RS05875	NC_008533.2	1127190	1129355	+	2166	362	822	648	666	730	220	1109	177	826	605	840	953	336	419	337
gene-SPD_RS05880	NC_008533.2	1129355	1130095	+	741	200	374	317	395	388	159	447	113	444	366	409	499	171	251	168
gene-SPD_RS05885	NC_008533.2	1130244	1131731	+	1488	563	1619	1258	1137	1197	369	1931	368	1962	999	2061	1891	674	859	741
gene-SPD_RS05890	NC_008533.2	1131777	1133054	-	1278	459	500	698	574	577	335	683	333	874	605	808	730	446	361	442
gene-SPD_RS05895	NC_008533.2	1133058	1133876	-	819	363	393	560	366	421	285	466	267	661	444	611	559	337	247	348
gene-SPD_RS05900	NC_008533.2	1133876	1134670	-	795	401	376	528	307	408	305	436	261	702	416	554	484	331	274	344
gene-SPD_RS05905	NC_008533.2	1134667	1138206	-	3540	1815	1549	2130	1189	1603	1232	2000	1182	2622	1542	2461	2107	1403	1068	1286
gene-SPD_RS05910	NC_008533.2	1138197	1138895	-	699	101	98	122	56	89	64	127	58	168	83	142	107	65	41	80
gene-SPD_RS05915	NC_008533.2	1139078	1139149	-	72	3	2	0	3	2	1	1	0	1	1	1	0	0	0	0
gene-SPD_RS05920	NC_008533.2	1139213	1140199	-	987	255	468	250	333	167	212	575	175	546	172	389	566	160	200	187
gene-SPD_RS05925	NC_008533.2	1140374	1141690	-	1317	39	68	81	81	79	23	88	30	154	59	102	74	48	51	53
gene-SPD_RS05930	NC_008533.2	1141677	1143608	-	1932	92	136	182	146	152	81	173	77	308	160	239	149	109	89	103
gene-SPD_RS05940	NC_008533.2	1144558	1144917	-	360	49	43	49	64	75	23	89	18	100	93	90	64	37	39	28
gene-SPD_RS05945	NC_008533.2	1144921	1145190	-	270	18	22	23	18	33	14	27	10	40	43	48	25	12	24	9
gene-SPD_RS05950	NC_008533.2	1145187	1146224	-	1038	129	176	200	138	224	124	301	97	316	284	235	196	100	138	116
gene-SPD_RS05960	NC_008533.2	1147349	1148005	-	657	146	210	178	130	202	102	367	71	256	198	234	226	110	108	125
gene-SPD_RS05965	NC_008533.2	1148049	1148681	-	633	466	614	721	432	640	385	1064	310	1065	718	831	904	448	444	460
gene-SPD_RS05970	NC_008533.2	1148774	1149133	-	360	212	440	341	297	283	149	725	122	633	265	531	436	258	155	203
gene-SPD_RS05975	NC_008533.2	1149239	1151326	-	2088	660	1593	1302	1103	1238	575	2017	452	1906	1279	1656	2001	739	930	786
gene-SPD_RS05980	NC_008533.2	1151493	1152536	-	1044	68	160	82	141	182	64	170	61	141	157	105	180	53	110	70
gene-SPD_RS11915	NC_008533.2	1153120	1153242	+	123	0	3	3	2	0	1	3	0	7	1	2	0	0	0	1
gene-SPD_RS05990	NC_008533.2	1153426	1154274	-	849	7	15	17	8	9	6	26	4	39	9	26	16	5	6	4
gene-SPD_RS05995	NC_008533.2	1154370	1155059	-	690	418	572	639	610	636	279	567	249	877	680	830	769	397	432	391
gene-SPD_RS06000	NC_008533.2	1155071	1155949	-	879	802	1033	1002	1022	1111	555	1031	493	1399	1065	1368	1202	592	654	584
gene-SPD_RS06005	NC_008533.2	1155939	1156808	-	870	571	739	661	743	757	429	804	308	1006	749	929	982	358	396	376
gene-SPD_RS06010	NC_008533.2	1156825	1157847	-	1023	807	1091	895	922	988	590	1438	511	1436	926	1411	1357	616	606	515
gene-SPD_RS06015	NC_008533.2	1157852	1158559	-	708	354	504	404	383	446	212	674	181	794	342	694	593	230	262	241
gene-SPD_RS06020	NC_008533.2	1158895	1160382	+	1488	241	434	254	402	352	115	464	161	490	344	477	502	157	198	158
gene-SPD_RS06025	NC_008533.2	1160392	1161195	+	804	233	332	251	417	379	168	331	140	436	403	416	495	183	241	181
gene-SPD_RS06030	NC_008533.2	1161197	1162006	+	810	175	265	215	373	334	99	272	102	291	348	292	388	151	234	135
gene-SPD_RS06035	NC_008533.2	1162281	1165457	-	3177	4697	10599	10915	2047	1467	3057	15463	2453	18529	1511	18761	10900	4766	3119	4596
gene-SPD_RS06040	NC_008533.2	1165770	1166849	-	1080	4895	13200	12383	2685	1559	3759	20090	3082	22139	1632	20759	13704	5450	4444	5077
gene-SPD_RS06045	NC_008533.2	1166899	1167822	-	924	2964	9053	7293	1853	974	2229	14594	1784	13489	988	12329	9402	3266	2713	2922
gene-SPD_RS06050	NC_008533.2	1167841	1168362	-	522	1118	3122	2245	803	288	686	5502	514	4976	387	4278	3108	928	934	786
gene-SPD_RS06055	NC_008533.2	1168573	1169202	-	630	306	702	500	441	650	206	975	209	961	558	920	849	300	375	312
gene-SPD_RS06060	NC_008533.2	1169202	1169744	-	543	338	714	561	452	550	264	991	226	1055	521	1019	888	366	387	338
gene-SPD_RS06070	NC_008533.2	1170470	1172029	+	1560	267	348	388	302	349	171	509	112	509	327	472	402	189	191	176
gene-SPD_RS06075	NC_008533.2	1172178	1173077	-	900	449	1182	883	1020	1045	315	1601	269	1898	1017	1879	1494	555	679	532
gene-SPD_RS06080	NC_008533.2	1173079	1173639	-	561	375	842	682	612	641	248	1312	213	1479	622	1376	1050	371	414	363
gene-SPD_RS06085	NC_008533.2	1173733	1174446	+	714	228	302	254	238	247	123	424	138	395	255	382	378	178	177	154
gene-SPD_RS06090	NC_008533.2	1174798	1176081	+	1284	757	4305	1672	1118	642	491	5715	500	4208	616	3653	4219	840	1026	811
gene-SPD_RS06095	NC_008533.2	1176276	1177847	-	1572	474	805	715	687	851	358	955	305	1092	750	1030	1029	411	489	425
gene-SPD_RS06100	NC_008533.2	1177859	1178191	-	333	214	207	232	168	204	156	370	111	311	209	336	287	130	130	134
gene-SPD_RS06105	NC_008533.2	1178282	1178659	-	378	42	58	53	39	56	23	72	19	111	40	85	52	35	23	37
gene-SPD_RS06110	NC_008533.2	1178731	1180035	+	1305	414	707	623	497	584	267	890	266	1039	505	1022	841	346	353	344
gene-SPD_RS06115	NC_008533.2	1180048	1180854	+	807	305	475	365	428	468	247	573	183	732	463	743	612	246	293	210
gene-SPD_RS06120	NC_008533.2	1180909	1180980	-	72	6	4	6	1	3	2	10	1	11	5	4	8	2	2	0
gene-SPD_RS06125	NC_008533.2	1181022	1181369	-	348	433	875	745	540	644	303	1236	319	901	675	1017	1384	400	461	468
gene-SPD_RS06130	NC_008533.2	1181488	1181817	-	330	104	206	271	121	233	91	527	74	418	249	377	288	173	144	137
gene-SPD_RS06135	NC_008533.2	1181811	1182185	-	375	139	316	496	165	355	133	841	156	781	355	534	472	301	267	266
gene-SPD_RS06140	NC_008533.2	1182182	1182448	-	267	61	99	254	45	115	92	379	44	356	122	238	177	120	112	112
gene-SPD_RS06145	NC_008533.2	1182564	1183007	-	444	284	408	549	286	339	175	762	187	789	313	676	671	375	233	334
gene-SPD_RS06150	NC_008533.2	1183111	1184046	+	936	207	457	397	326	312	139	745	120	859	288	742	525	195	176	177
gene-SPD_RS06155	NC_008533.2	1184142	1184384	+	243	2070	2972	4223	2149	2393	1744	5222	1871	4293	2246	4621	4119	2772	1579	2812
gene-SPD_RS06160	NC_008533.2	1184441	1185019	-	579	49	129	111	15	24	42	232	24	126	21	100	128	42	34	28
gene-SPD_RS06175	NC_008533.2	1187004	1188350	+	1347	265	766	608	642	606	137	1018	149	1149	624	1105	998	319	452	327
gene-SPD_RS11365	NC_008533.2	1188846	1189016	-	171	257	447	329	370	289	206	585	163	470	290	436	561	201	189	189
gene-SPD_RS06190	NC_008533.2	1189029	1189670	-	642	649	1096	783	837	687	451	1424	415	1201	647	1016	1348	497	482	409
gene-SPD_RS06215	NC_008533.2	1191840	1192247	-	408	8	8	5	6	12	3	9	4	13	4	13	8	2	5	3
gene-SPD_RS06220	NC_008533.2	1192535	1193023	-	489	23	41	27	64	57	14	19	12	28	50	22	49	14	19	17
gene-SPD_RS06225	NC_008533.2	1193028	1194437	-	1410	73	94	62	157	157	33	48	39	101	151	80	136	61	91	67
gene-SPD_RS06230	NC_008533.2	1194447	1196429	-	1983	60	95	75	162	155	43	56	42	118	133	107	119	56	104	51
gene-SPD_RS06235	NC_008533.2	1196442	1197293	-	852	49	55	40	98	97	23	42	19	75	73	60	61	32	46	29
gene-SPD_RS06240	NC_008533.2	1197310	1198260	-	951	30	45	37	78	88	30	42	21	68	75	40	37	26	36	33
gene-SPD_RS06245	NC_008533.2	1198370	1199998	-	1629	109	154	129	184	161	64	180	52	191	169	199	202	92	94	92
gene-SPD_RS06250	NC_008533.2	1200080	1201003	-	924	125	150	184	174	173	99	178	69	220	191	194	198	94	115	107
gene-SPD_RS06255	NC_008533.2	1201027	1201725	-	699	41	54	71	41	43	41	81	31	98	48	83	78	36	42	34
gene-SPD_RS06280	NC_008533.2	1203633	1203770	-	138	14	22	28	26	36	9	20	9	50	31	51	52	12	26	27
gene-SPD_RS06285	NC_008533.2	1203903	1205222	-	1320	79	170	155	249	276	64	204	61	285	271	256	275	115	169	95
gene-SPD_RS06290	NC_008533.2	1205225	1205965	-	741	80	177	149	175	179	68	188	68	319	224	261	230	113	123	79
gene-SPD_RS06295	NC_008533.2	1205980	1207587	-	1608	173	309	284	298	325	114	348	91	547	388	473	431	173	244	163
gene-SPD_RS06300	NC_008533.2	1207584	1209524	-	1941	276	620	511	527	584	218	840	199	1002	627	868	738	347	427	324
gene-SPD_RS06305	NC_008533.2	1209557	1212166	-	2610	457	824	911	784	836	329	1243	243	2104	924	1756	1109	497	626	431
gene-SPD_RS06310	NC_008533.2	1212345	1212482	-	138	469	509	622	465	577	308	878	342	1221	593	1131	882	416	529	458
gene-SPD_RS06315	NC_008533.2	1212684	1213271	-	588	3	6	4	10	4	5	9	2	21	8	11	3	3	5	3
gene-SPD_RS06320	NC_008533.2	1213520	1213900	-	381	0	5	8	2	4	2	2	0	10	4	6	4	1	4	0
gene-SPD_RS11375	NC_008533.2	1214492	1214665	-	174	2	4	2	5	1	2	6	3	10	1	4	2	2	2	2
gene-SPD_RS06345	NC_008533.2	1214853	1215221	-	369	1043	1447	1349	1591	1664	658	1617	733	1067	1740	1060	2220	958	1003	918
gene-SPD_RS06350	NC_008533.2	1215297	1215797	-	501	1667	2074	1646	2255	2186	958	2243	1080	1525	1937	1519	2732	1543	1074	1180
gene-SPD_RS06360	NC_008533.2	1216047	1217306	-	1260	319	687	619	513	483	212	1059	178	1320	450	1123	702	362	352	319
gene-SPD_RS06365	NC_008533.2	1217608	1219359	-	1752	64	118	88	109	149	41	126	49	147	137	149	144	77	68	63
gene-SPD_RS06370	NC_008533.2	1219361	1221085	-	1725	60	106	79	111	151	41	111	29	174	155	130	117	65	85	44
gene-SPD_RS06375	NC_008533.2	1221143	1222081	-	939	517	1011	782	1136	1113	344	1182	326	1254	1126	1272	1374	505	669	456
gene-SPD_RS11690	NC_008533.2	1222110	1222301	-	192	175	323	230	262	282	141	373	97	324	319	332	409	142	162	134
gene-SPD_RS06385	NC_008533.2	1222377	1223246	-	870	332	710	444	576	643	241	771	213	806	630	765	917	319	436	279
gene-SPD_RS06390	NC_008533.2	1223248	1224534	-	1287	450	976	696	703	858	280	1321	314	1188	771	1000	1257	391	526	402
gene-SPD_RS06395	NC_008533.2	1224685	1225422	-	738	344	376	460	355	388	261	586	234	720	345	676	494	230	210	258
gene-SPD_RS06400	NC_008533.2	1225564	1226598	-	1035	410	559	641	679	870	305	742	296	923	849	886	823	410	554	391
gene-SPD_RS06405	NC_008533.2	1226627	1228060	-	1434	578	854	866	768	991	370	994	368	1245	928	1174	1045	634	550	557
gene-SPD_RS06410	NC_008533.2	1228076	1229062	-	987	337	429	573	342	549	274	635	179	874	644	714	621	327	410	338
gene-SPD_RS06415	NC_008533.2	1229064	1230167	-	1104	587	805	976	634	940	422	1106	395	1444	1024	1161	1178	608	675	633
gene-SPD_RS06420	NC_008533.2	1230157	1231002	-	846	395	628	657	440	541	262	905	321	1041	500	900	855	414	359	425
gene-SPD_RS06425	NC_008533.2	1231281	1232555	-	1275	523	629	952	589	688	417	869	409	1126	811	1264	891	547	484	543
gene-SPD_RS06430	NC_008533.2	1232552	1233400	-	849	454	516	610	467	630	305	693	294	860	524	822	666	402	355	351
gene-SPD_RS06435	NC_008533.2	1233397	1233873	-	477	214	301	345	230	326	156	414	151	524	313	527	348	236	205	235
gene-SPD_RS06440	NC_008533.2	1233866	1235149	-	1284	551	662	801	585	666	316	878	307	1243	657	1141	781	489	503	458
gene-SPD_RS06445	NC_008533.2	1235241	1235579	-	339	270	335	412	356	293	153	447	189	438	339	567	479	229	225	207
gene-SPD_RS06450	NC_008533.2	1235590	1236693	-	1104	602	739	746	586	736	458	929	349	1214	696	1132	874	521	463	446
gene-SPD_RS06455	NC_008533.2	1236703	1237869	-	1167	454	659	716	616	664	298	943	304	1153	669	1041	854	418	434	372
gene-SPD_RS06460	NC_008533.2	1237879	1238946	-	1068	433	564	714	460	612	318	953	281	1097	609	975	788	399	407	454
gene-SPD_RS06465	NC_008533.2	1238965	1239819	-	855	367	488	548	304	430	248	686	235	793	447	703	531	273	327	272
gene-SPD_RS06470	NC_008533.2	1239809	1240486	-	678	498	639	908	528	541	444	887	356	1145	592	1075	868	456	441	450
gene-SPD_RS06475	NC_008533.2	1240483	1241646	-	1164	478	578	549	379	485	347	795	261	861	425	667	614	268	253	265
gene-SPD_RS12025	NC_008533.2	1242001	1242261	-	261	8	23	7	17	17	5	15	5	21	10	11	16	5	4	6
gene-SPD_RS06485	NC_008533.2	1242333	1243967	-	1635	29	103	55	84	87	41	94	27	153	72	83	108	28	42	30
gene-SPD_RS06490	NC_008533.2	1243948	1244697	-	750	14	47	18	21	32	6	39	9	65	20	24	39	10	19	8
gene-SPD_RS06495	NC_008533.2	1244875	1246329	+	1455	45	72	42	39	40	17	113	13	126	38	99	87	25	22	19
gene-SPD_RS06500	NC_008533.2	1246419	1249037	-	2619	524	1340	768	770	878	354	1465	357	1507	836	1530	1652	482	608	450
gene-SPD_RS06505	NC_008533.2	1249059	1249544	-	486	167	350	178	209	168	111	488	124	347	156	294	456	124	110	112
gene-SPD_RS06510	NC_008533.2	1249819	1250058	-	240	109	99	91	141	142	71	113	53	114	131	123	108	68	73	57
gene-SPD_RS06515	NC_008533.2	1250319	1251389	-	1071	414	399	510	511	587	301	424	301	535	546	518	647	308	363	303
gene-SPD_RS06520	NC_008533.2	1251386	1252159	-	774	254	214	265	217	304	189	267	194	318	279	259	336	153	196	162
gene-SPD_RS06525	NC_008533.2	1252156	1252962	-	807	215	263	260	297	315	145	325	152	301	295	330	380	164	185	162
gene-SPD_RS06530	NC_008533.2	1252943	1254100	-	1158	481	489	516	504	557	314	676	339	613	596	602	751	337	346	327
gene-SPD_RS06535	NC_008533.2	1254159	1255109	-	951	253	275	274	309	304	161	362	179	374	311	331	370	200	172	199
gene-SPD_RS06540	NC_008533.2	1255221	1255973	-	753	202	320	239	296	293	127	379	123	471	267	380	362	162	155	154
gene-SPD_RS06545	NC_008533.2	1255983	1256714	-	732	226	265	269	277	283	165	430	135	464	250	384	372	165	159	145
gene-SPD_RS06550	NC_008533.2	1256856	1258127	+	1272	130	286	261	177	140	86	368	76	414	163	363	299	142	138	117
gene-SPD_RS06555	NC_008533.2	1258147	1258962	-	816	140	185	191	171	224	57	226	60	266	234	242	278	134	116	104
gene-SPD_RS06560	NC_008533.2	1259119	1259772	-	654	1526	2808	2737	2757	3206	1218	2923	1234	3653	3190	3775	4300	1826	2338	1917
gene-SPD_RS06565	NC_008533.2	1259784	1260542	-	759	920	1603	1462	1582	1665	608	1681	557	2117	1837	2233	2184	920	1077	847
gene-SPD_RS06570	NC_008533.2	1260555	1261358	-	804	706	1392	1119	1232	1364	461	1380	490	1774	1408	1828	1655	750	954	725
gene-SPD_RS06575	NC_008533.2	1261369	1262253	-	885	972	1852	1560	1764	1904	601	2009	657	2475	1887	2405	2211	1108	1210	998
gene-SPD_RS06580	NC_008533.2	1262243	1263160	-	918	599	1252	1129	1142	1221	427	1536	372	1951	1260	1681	1621	677	920	717
gene-SPD_RS06585	NC_008533.2	1263160	1264038	-	879	945	1816	1811	1129	1495	812	3024	661	2821	1632	2427	2447	1056	1198	1051
gene-SPD_RS06590	NC_008533.2	1264612	1265916	-	1305	162	171	165	151	196	110	185	113	208	169	175	205	126	130	105
gene-SPD_RS06595	NC_008533.2	1265917	1266690	-	774	151	167	139	275	175	108	223	105	196	171	155	210	114	99	108
gene-SPD_RS06600	NC_008533.2	1266680	1266958	-	279	135	102	156	138	128	109	167	88	182	122	176	158	84	103	94
gene-SPD_RS06605	NC_008533.2	1266958	1267359	-	402	360	270	372	312	354	286	406	180	535	320	472	373	193	243	234
gene-SPD_RS06610	NC_008533.2	1267569	1268186	-	618	293	378	384	377	465	134	524	128	618	427	646	442	243	273	226
gene-SPD_RS06615	NC_008533.2	1268176	1268949	-	774	449	693	794	673	845	280	1055	283	1239	838	1171	996	477	526	442
gene-SPD_RS06620	NC_008533.2	1268960	1269697	-	738	380	508	582	562	567	253	758	195	847	661	790	716	331	413	316
gene-SPD_RS06625	NC_008533.2	1269702	1270832	-	1131	976	1454	1642	1280	1499	802	2194	695	2558	1564	2217	1947	910	1058	918
gene-SPD_RS06630	NC_008533.2	1270916	1271305	-	390	397	809	732	621	685	272	1127	205	1354	792	1276	876	440	449	314
gene-SPD_RS06635	NC_008533.2	1271321	1271704	-	384	227	474	379	375	356	106	621	115	720	447	704	483	210	229	157
gene-SPD_RS06640	NC_008533.2	1271705	1272493	-	789	640	1127	1290	1009	975	390	1734	407	2174	1016	2068	1398	723	702	639
gene-SPD_RS06645	NC_008533.2	1272486	1273421	-	936	502	1012	1028	629	704	366	1810	277	1997	750	1700	1094	579	513	499
gene-SPD_RS06650	NC_008533.2	1273551	1273727	-	177	332	610	756	474	577	236	928	257	947	507	1033	848	432	348	419
gene-SPD_RS06655	NC_008533.2	1273867	1274574	-	708	2497	3291	3533	3172	3689	1652	4484	1568	6275	3455	6529	4298	2475	2440	2178
gene-SPD_RS06660	NC_008533.2	1274725	1275753	+	1029	178	451	274	328	368	107	522	128	560	324	487	548	126	265	170
gene-SPD_RS11920	NC_008533.2	1276302	1276691	-	390	68	66	64	59	69	51	75	32	74	92	64	88	29	51	32
gene-SPD_RS06675	NC_008533.2	1278145	1278696	-	552	175	161	194	162	147	108	210	84	277	189	228	219	94	105	109
gene-SPD_RS06680	NC_008533.2	1278943	1279767	-	825	422	459	508	389	486	323	553	311	691	508	587	558	346	300	301
gene-SPD_RS06685	NC_008533.2	1279764	1281224	-	1461	465	517	764	550	688	382	642	342	1043	693	966	710	480	415	417
gene-SPD_RS06690	NC_008533.2	1281340	1281828	-	489	35	50	62	71	61	28	31	27	121	84	80	52	38	38	33
gene-SPD_RS06695	NC_008533.2	1281818	1282027	-	210	11	21	30	19	22	14	13	10	45	29	28	21	13	11	14
gene-SPD_RS06700	NC_008533.2	1282412	1283140	-	729	10	13	16	17	24	13	23	5	42	24	36	16	8	11	17
gene-SPD_RS06705	NC_008533.2	1283156	1283992	-	837	36	35	45	49	27	25	47	19	105	56	100	54	30	28	30
gene-SPD_RS06715	NC_008533.2	1285371	1285682	-	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS06720	NC_008533.2	1285697	1286983	-	1287	152	202	275	141	136	163	266	146	371	184	318	246	147	114	144
gene-SPD_RS06740	NC_008533.2	1288161	1289339	+	1179	125	125	169	104	125	92	170	94	219	119	202	180	109	73	100
gene-SPD_RS06745	NC_008533.2	1289866	1290858	-	993	132	105	128	147	114	114	111	65	175	134	153	146	73	75	74
gene-SPD_RS06750	NC_008533.2	1291018	1292772	+	1755	16	25	13	25	27	18	31	11	82	28	51	20	11	19	13
gene-SPD_RS06755	NC_008533.2	1292756	1294477	+	1722	19	26	23	43	29	13	29	10	67	26	41	20	8	13	12
gene-SPD_RS06760	NC_008533.2	1294488	1295072	+	585	15	13	15	10	10	8	21	5	37	14	27	16	6	7	16
gene-SPD_RS06765	NC_008533.2	1295072	1295767	+	696	52	44	48	35	44	28	73	22	79	36	65	52	40	18	24
gene-SPD_RS06770	NC_008533.2	1295755	1297119	+	1365	27	36	33	34	48	25	43	15	78	29	55	57	14	22	22
gene-SPD_RS06795	NC_008533.2	1298954	1299148	-	195	1	2	1	3	1	0	1	0	8	0	1	1	0	2	1
gene-SPD_RS06800	NC_008533.2	1299318	1299668	-	351	6	14	15	12	13	11	21	7	45	15	26	18	15	10	15
gene-SPD_RS06805	NC_008533.2	1299649	1299834	-	186	3	8	2	3	2	6	11	3	13	7	7	3	3	1	5
gene-SPD_RS06810	NC_008533.2	1300138	1301700	-	1563	1153	2402	1974	1473	1564	684	3380	624	3208	1577	3060	2880	1053	1098	1080
gene-SPD_RS06815	NC_008533.2	1301842	1302540	+	699	7	30	21	13	17	13	61	4	49	15	27	22	15	10	11
gene-SPD_RS06820	NC_008533.2	1302583	1303479	-	897	83	153	114	114	156	56	162	52	204	170	154	139	82	89	87
gene-SPD_RS06825	NC_008533.2	1303488	1304426	-	939	215	310	281	311	351	185	451	145	400	421	373	426	179	202	160
gene-SPD_RS06830	NC_008533.2	1304423	1305148	-	726	245	378	331	351	356	170	456	146	632	330	515	379	202	191	186
gene-SPD_RS06835	NC_008533.2	1305232	1305867	-	636	111	106	140	145	158	69	139	47	320	181	218	142	85	86	71
gene-SPD_RS06840	NC_008533.2	1305869	1306696	-	828	128	111	236	110	156	113	196	109	305	176	284	177	125	94	113
gene-SPD_RS11705	NC_008533.2	1306718	1307053	-	336	42	45	82	35	57	55	82	35	131	50	94	81	38	35	23
gene-SPD_RS11710	NC_008533.2	1307054	1307644	-	591	78	97	121	51	75	74	155	57	180	84	134	98	63	39	37
gene-SPD_RS11930	NC_008533.2	1307660	1307782	-	123	36	48	82	22	37	35	91	27	87	37	78	50	31	13	26
gene-SPD_RS06865	NC_008533.2	1308295	1308906	+	612	578	1009	1034	923	900	371	1511	384	1873	820	1817	1393	529	577	557
gene-SPD_RS06870	NC_008533.2	1308951	1309679	+	729	232	536	319	231	211	126	700	137	637	204	566	515	175	163	152
gene-SPD_RS06875	NC_008533.2	1309718	1310629	-	912	534	933	620	773	824	364	1368	287	1248	859	1004	1231	372	568	404
gene-SPD_RS06880	NC_008533.2	1310695	1310919	-	225	126	161	100	143	163	103	258	64	185	182	142	220	49	108	61
gene-SPD_RS06885	NC_008533.2	1310997	1311740	-	744	329	487	391	367	524	202	581	154	590	534	532	621	267	313	262
gene-SPD_RS06890	NC_008533.2	1311740	1312540	-	801	350	460	431	329	505	230	584	196	631	489	546	634	280	298	307
gene-SPD_RS06895	NC_008533.2	1312698	1313054	-	357	274	419	336	228	437	200	660	146	498	393	438	545	197	234	216
gene-SPD_RS06900	NC_008533.2	1313048	1313578	-	531	392	593	573	303	565	398	1056	259	723	616	712	915	341	410	337
gene-SPD_RS06905	NC_008533.2	1313578	1314072	-	495	341	528	531	222	399	257	995	213	671	402	579	751	311	295	338
gene-SPD_RS06910	NC_008533.2	1314207	1314653	+	447	845	1321	1502	730	917	723	2182	489	1765	1014	1733	1706	812	752	733
gene-SPD_RS06915	NC_008533.2	1314650	1315297	+	648	474	755	833	413	507	370	1156	270	935	534	938	948	427	378	404
gene-SPD_RS06920	NC_008533.2	1315318	1315899	-	582	124	337	223	56	80	102	503	81	287	72	256	331	120	103	98
gene-SPD_RS06925	NC_008533.2	1315900	1316775	-	876	144	338	250	127	148	110	493	96	383	140	327	370	121	122	107
gene-SPD_RS06930	NC_008533.2	1316927	1318306	-	1380	2200	2779	2124	2428	2528	1641	2936	1393	3054	2535	3158	3883	1652	1585	1320
gene-SPD_RS06935	NC_008533.2	1318600	1319523	+	924	66	68	130	58	45	51	99	57	138	67	120	85	72	22	56
gene-SPD_RS06940	NC_008533.2	1319583	1320188	+	606	48	28	83	50	35	34	60	41	142	56	133	48	52	25	35
gene-SPD_RS06945	NC_008533.2	1320206	1321450	+	1245	158	138	261	138	156	137	214	145	375	171	350	170	193	111	160
gene-SPD_RS06950	NC_008533.2	1321567	1321824	-	258	34	97	57	91	66	18	97	27	107	85	125	127	51	47	32
gene-SPD_RS06955	NC_008533.2	1321866	1323902	-	2037	534	881	528	1003	848	342	865	246	1168	870	1229	1128	368	550	363
gene-SPD_RS06960	NC_008533.2	1324162	1325079	-	918	233	468	350	339	351	209	569	204	742	371	710	670	239	279	216
gene-SPD_RS06970	NC_008533.2	1326306	1327148	-	843	427	603	685	561	720	317	965	234	1120	734	1076	889	366	494	347
gene-SPD_RS06975	NC_008533.2	1327262	1328653	-	1392	1518	1889	1809	1923	1937	1207	2896	995	3122	2075	2641	2785	1070	1405	1104
gene-SPD_RS06985	NC_008533.2	1329480	1330457	+	978	550	875	928	785	718	430	1047	361	1432	671	1375	1090	511	526	502
gene-SPD_RS06990	NC_008533.2	1330454	1331536	+	1083	365	780	598	644	649	224	891	236	1023	640	1023	911	351	405	333
gene-SPD_RS07015	NC_008533.2	1334496	1335692	-	1197	20620	64741	33979	41795	40569	13083	78499	12741	77113	39136	79455	81436	23437	31499	21394
gene-SPD_RS07025	NC_008533.2	1336614	1337483	-	870	494	1031	732	811	924	277	1034	282	1294	833	1178	1359	512	540	504
gene-SPD_RS07030	NC_008533.2	1337707	1338315	-	609	10	19	14	13	8	11	18	4	64	12	20	10	4	7	5
gene-SPD_RS07035	NC_008533.2	1338273	1339379	-	1107	13	23	17	13	18	7	24	4	62	10	21	12	6	6	6
gene-SPD_RS07040	NC_008533.2	1339490	1339744	-	255	4	13	7	3	2	3	8	3	15	5	11	3	3	1	1
gene-SPD_RS12035	NC_008533.2	1339738	1339980	-	243	3	6	3	2	3	2	5	2	16	5	6	2	2	1	0
gene-SPD_RS07060	NC_008533.2	1341180	1342898	+	1719	2008	2776	2104	2370	2663	1202	2751	1181	3303	2486	3341	3356	1496	1529	1276
gene-SPD_RS07065	NC_008533.2	1343009	1343356	+	348	104	356	230	188	240	49	546	62	483	200	553	494	124	143	126
gene-SPD_RS07075	NC_008533.2	1343635	1344471	-	837	316	592	490	500	595	216	772	174	661	592	573	819	312	369	294
gene-SPD_RS07080	NC_008533.2	1344484	1345113	-	630	257	615	484	465	502	188	705	158	688	485	589	665	307	353	257
gene-SPD_RS07085	NC_008533.2	1345123	1345764	-	642	155	331	320	267	258	103	438	84	496	216	423	377	197	190	181
